issue,game,platform,reviewer,year,month,average_score,scores
78,Final Fight 3,Super Nintendo,Andrew Baran 6.5 Mark LeFebvre 5.5 Mike Desmond 5.5 Sushi-X 5,1996,1,5.625,"[6.5, 5.5, 5.5, 5.0]"
78,Gargoyles,Genesis,Andrew Baran 4 Mark LeFebvre 5 Mike Desmond 6.5 Sushi-X 7.5,1996,1,5.75,"[4.0, 5.0, 6.5, 7.5]"
78,Gex,PlayStation,Andrew Baran 8.5 Mark LeFebvre 8 Mike Desmond 7 Sushi-X 8,1996,1,7.875,"[8.5, 8.0, 7.0, 8.0]"
78,I-War,Jaguar,Andrew Baran 5.5 Mark LeFebvre 2.5 Mike Desmond 3.5 Sushi-X 4,1996,1,3.875,"[5.5, 2.5, 3.5, 4.0]"
78,Killer Instinct (1994),Game Boy,Andrew Baran 2 Mark LeFebvre 2 Mike Desmond 3 Sushi-X 3,1996,1,2.5,"[2.0, 2.0, 3.0, 3.0]"
78,Loaded,PlayStation,Andrew Baran 8.5 Mark LeFebvre 7 Mike Desmond 9 Sushi-X 8,1996,1,8.125,"[8.5, 7.0, 9.0, 8.0]"
78,Mario Clash,Virtual Boy,Andrew Baran 7 Mark LeFebvre 8 Mike Desmond 6 Sushi-X 7.5,1996,1,7.125,"[7.0, 8.0, 6.0, 7.5]"
78,Mortal Kombat 3,Super Nintendo,Andrew Baran 8.5 Mark LeFebvre 8.5 Mike Desmond 8 Sushi-X 8.5,1996,1,8.375,"[8.5, 8.5, 8.0, 8.5]"
78,NFL GameDay,PlayStation,Todd Mowatt 9 Dindo Perez 9,1996,1,9,"[9.0, 9.0]"
78,Revolution X,Super Nintendo,Andrew Baran 6.5 Mark LeFebvre 3 Mike Desmond 6.5 Sushi-X 3.5,1996,1,4.875,"[6.5, 3.0, 6.5, 3.5]"
78,Scramble Cobra,3DO,Andrew Baran 5 Mark LeFebvre 3 Mike Desmond 4.5 Sushi-X 7,1996,1,4.875,"[5.0, 3.0, 4.5, 7.0]"
78,Sega Rally Championship,Saturn,Todd Mowatt 8.5 Dindo Perez 8.5,1996,1,8.5,"[8.5, 8.5]"
78,Shockwave 2: Beyond the Gate,3DO,Andrew Baran 9 Mark LeFebvre 7.5 Mike Desmond 8 Sushi-X 8,1996,1,8.125,"[9.0, 7.5, 8.0, 8.0]"
78,Solar Eclipse,Saturn,Andrew Baran 8 Mark LeFebvre 7.5 Mike Desmond 7.5 Sushi-X 8,1996,1,7.75,"[8.0, 7.5, 7.5, 8.0]"
78,Sonic Labyrinth,Game Gear,Andrew Baran 6 Mark LeFebvre 4 Mike Desmond 4.5 Sushi-X 4.5,1996,1,4.75,"[6.0, 4.0, 4.5, 4.5]"
78,Tails’ Adventure,Game Gear,Andrew Baran 8.5 Mark LeFebvre 7 Mike Desmond 8 Sushi-X 7.5,1996,1,7.75,"[8.5, 7.0, 8.0, 7.5]"
78,Theme Park,Saturn,Andrew Baran 8.5 Mark LeFebvre 7.5 Mike Desmond 7.5 Sushi-X 8.5,1996,1,8,"[8.5, 7.5, 7.5, 8.5]"
78,Toy Story,Genesis,Andrew Baran 8 Mark LeFebvre 6.5 Mike Desmond 6.5 Sushi-X 6.5,1996,1,6.875,"[8.0, 6.5, 6.5, 6.5]"
78,Viewpoint,PlayStation,Andrew Baran 7.5 Mark LeFebvre 8 Mike Desmond 7.5 Sushi-X 7.5,1996,1,7.625,"[7.5, 8.0, 7.5, 7.5]"
78,Virtua Cop,Saturn,Andrew Baran 7.5 Mark LeFebvre 8 Mike Desmond 7.5 Sushi-X 7,1996,1,7.5,"[7.5, 8.0, 7.5, 7.0]"
78,World Series Baseball (1995),Saturn,Todd Mowatt 8.5 Dindo Perez 9,1996,1,8.75,"[8.5, 9.0]"
78,X-Com: UFO Defense,PlayStation,Andrew Baran 9.5 Mark LeFebvre 9.5 Mike Desmond 8.5 Sushi-X 8,1996,1,8.875,"[9.5, 9.5, 8.5, 8.0]"
79,College Football’s National Championship II,Genesis,Todd Mowatt 7.5 Dindo Perez 8,1996,2,7.75,"[7.5, 8.0]"
79,FIFA Soccer 96,Saturn,Todd Mowatt 8 Dindo Perez 8,1996,2,8,"[8.0, 8.0]"
79,Gex,Saturn,Andrew Baran 8.5 Mark LeFebvre 8 Mike Desmond 7 Sushi-X 8,1996,2,7.875,"[8.5, 8.0, 7.0, 8.0]"
79,In the Hunt,PlayStation,Andrew Baran 9 Mark LeFebvre 7.5 Mike Desmond 8.5 Sushi-X 8,1996,2,8.25,"[9.0, 7.5, 8.5, 8.0]"
79,King’s Field,PlayStation,Andrew Baran 8.5 Mark LeFebvre 8.5 Mike Desmond 8.5 Sushi-X 8,1996,2,8.375,"[8.5, 8.5, 8.5, 8.0]"
79,Mystaria: The Realms of Lore (Blazing Heroes),Saturn,Andrew Baran 8 Mark LeFebvre 7.5 Mike Desmond 8.5 Sushi-X 8,1996,2,8,"[8.0, 7.5, 8.5, 8.0]"
79,NBA In the Zone,PlayStation,Todd Mowatt 9 Dindo Perez 7.5,1996,2,8.25,"[9.0, 7.5]"
79,NHL FaceOff,PlayStation,Todd Mowatt 9 Dindo Perez 8.5,1996,2,8.75,"[9.0, 8.5]"
79,Samurai Shodown III,NeoGeo,Andrew Baran 7 Mark LeFebvre 7 Mike Desmond 7 Sushi-X 8,1996,2,7.25,"[7.0, 7.0, 7.0, 8.0]"
79,Spot Goes to Hollywood,Genesis,Andrew Baran 5.5 Mark LeFebvre 7 Mike Desmond 7.5 Sushi-X 8.5,1996,2,7.125,"[5.5, 7.0, 7.5, 8.5]"
79,Street Fighter Alpha: Warriors’ Dreams,PlayStation,Andrew Baran 9 Mark LeFebvre 9 Mike Desmond 9 Sushi-X 9.5,1996,2,9.125,"[9.0, 9.0, 9.0, 9.5]"
79,Toy Story,Super Nintendo,Andrew Baran 7.5 Mark LeFebvre 6 Mike Desmond 6.5 Sushi-X 7,1996,2,6.75,"[7.5, 6.0, 6.5, 7.0]"
79,Vertical Force,PlayStation Vita,Andrew Baran 8 Mark LeFebvre 6 Mike Desmond 6 Sushi-X 7,1996,2,6.75,"[8.0, 6.0, 6.0, 7.0]"
79,Virtua Fighter 2,Saturn,Andrew Baran 8.5 Mark LeFebvre 8 Mike Desmond 8.5 Sushi-X 8,1996,2,8.25,"[8.5, 8.0, 8.5, 8.0]"
79,Wing Arms,Saturn,Andrew Baran 8.5 Mark LeFebvre 6.5 Mike Desmond 7 Sushi-X 7,1996,2,7.25,"[8.5, 6.5, 7.0, 7.0]"
80,A-Train (1996),PlayStation,Andrew Baran 8.5 Mark LeFebvre 7.5 Mike Desmond 6 Sushi-X 6,1996,3,7,"[8.5, 7.5, 6.0, 6.0]"
80,Atari Karts,Jaguar,Todd Mowatt 5.5 Dindo Perez 5,1996,3,5.25,"[5.5, 5.0]"
80,Darius Gaiden,Saturn,Andrew Baran 7.5 Mark LeFebvre 7.5 Mike Desmond 7 Sushi-X 7.5,1996,3,7.375,"[7.5, 7.5, 7.0, 7.5]"
80,Descent,PlayStation,Andrew Baran 7 Mark LeFebvre 7.5 Mike Desmond 7.5 Sushi-X 7.5,1996,3,7.375,"[7.0, 7.5, 7.5, 7.5]"
80,Disney’s Pocahontas,Genesis,Andrew Baran 7.5 Mark LeFebvre 6.5 Mike Desmond 6.5 Sushi-X 7.5,1996,3,7,"[7.5, 6.5, 6.5, 7.5]"
80,Goal Storm,PlayStation,Todd Mowatt 8.5 Dindo Perez 9,1996,3,8.75,"[8.5, 9.0]"
80,Hang-On GP,Saturn,Todd Mowatt 7 Dindo Perez 7,1996,3,7,"[7.0, 7.0]"
80,Mortal Kombat II,Saturn,Andrew Baran 7 Mark LeFebvre 5 Mike Desmond 6 Sushi-X 5,1996,3,5.75,"[7.0, 5.0, 6.0, 5.0]"
80,Real Bout Fatal Fury,NeoGeo,Andrew Baran 9.5 Mark LeFebvre 8.5 Mike Desmond 8.5 Sushi-X 8.5,1996,3,8.75,"[9.5, 8.5, 8.5, 8.5]"
80,Road Rash (1994),PlayStation,Todd Mowatt 7 Dindo Perez 7,1996,3,7,"[7.0, 7.0]"
80,Star Fighter,3DO,Andrew Baran 9 Mark LeFebvre 8 Mike Desmond 8 Sushi-X 7.5,1996,3,8.125,"[9.0, 8.0, 8.0, 7.5]"
80,Zero Divide,PlayStation,Andrew Baran 8 Mark LeFebvre 7 Mike Desmond 7.5 Sushi-X 6.5,1996,3,7.25,"[8.0, 7.0, 7.5, 6.5]"
81,Alien Trilogy,PlayStation,Andrew Baran 8.5 Mark LeFebvre 9 Mike Desmond 9 Sushi-X 9,1996,4,8.875,"[8.5, 9.0, 9.0, 9.0]"
81,Baldies,Jaguar,Andrew Baran 9 Mark LeFebvre 8 Mike Desmond 8.5 Sushi-X 8.5,1996,4,8.5,"[9.0, 8.0, 8.5, 8.5]"
81,Brain Dead 13,3DO,Andrew Baran 9 Mark LeFebvre 7.5 Mike Desmond 7 Sushi-X 7,1996,4,7.625,"[9.0, 7.5, 7.0, 7.0]"
81,Clockwork Knight 2,Saturn,Andrew Baran 9 Mark LeFebvre 8.5 Mike Desmond 9 Sushi-X 8.5,1996,4,8.75,"[9.0, 8.5, 9.0, 8.5]"
81,D,Saturn,Andrew Baran 8.5 Mark LeFebvre 8.5 Mike Desmond 7 Sushi-X 8,1996,4,8,"[8.5, 8.5, 7.0, 8.0]"
81,Defcon 5,Saturn,Andrew Baran 7.5 Mark LeFebvre 6.5 Mike Desmond 7 Sushi-X 7.5,1996,4,7.125,"[7.5, 6.5, 7.0, 7.5]"
81,Foes of Ali,3DO,Todd Mowatt 6 Dindo Perez 6.5,1996,4,6.25,"[6.0, 6.5]"
81,Frantic Flea,Super Nintendo,Andrew Baran 7 Mark LeFebvre 5 Mike Desmond 5.5 Sushi-X 6,1996,4,5.875,"[7.0, 5.0, 5.5, 6.0]"
81,Johnny Bazookatone,PlayStation,Andrew Baran 7 Mark LeFebvre 8.5 Mike Desmond 8 Sushi-X 7,1996,4,7.625,"[7.0, 8.5, 8.0, 7.0]"
81,Krazy Ivan,PlayStation,Andrew Baran 9 Mark LeFebvre 7 Mike Desmond 7 Sushi-X 8,1996,4,7.75,"[9.0, 7.0, 7.0, 8.0]"
81,Mark Davis’ The Fishing Master,Super Nintendo,Todd Mowatt 7 Dindo Perez 6.5,1996,4,6.75,"[7.0, 6.5]"
81,NBA Jam: Tournament Edition,Jaguar,Todd Mowatt 6 Dindo Perez 6.5,1996,4,6.25,"[6.0, 6.5]"
81,Ridge Racer Revolution,PlayStation,Todd Mowatt 9 Dindo Perez 9,1996,4,9,"[9.0, 9.0]"
81,Tetris Blast,Game Boy,Andrew Baran 7 Mark LeFebvre 8 Mike Desmond 8.5 Sushi-X 8,1996,4,7.875,"[7.0, 8.0, 8.5, 8.0]"
81,Thunderstrike 2,Saturn,Andrew Baran 8.5 Mark LeFebvre 8 Mike Desmond 7.5 Sushi-X 7.5,1996,4,7.875,"[8.5, 8.0, 7.5, 7.5]"
82,Arena,Game Gear,Andrew Baran 8.5 Mark LeFebvre 8 Mike Desmond 7.5 Sushi-X 8,1996,5,8,"[8.5, 8.0, 7.5, 8.0]"
82,College Slam,PlayStation,Todd Mowatt 6 Dindo Perez 5.5,1996,5,5.75,"[6.0, 5.5]"
82,Iron Storm,Saturn,Andrew Baran 9 Mark LeFebvre 7.5 Mike Desmond 7.5 Sushi-X 8,1996,5,8,"[9.0, 7.5, 7.5, 8.0]"
82,Ken Griffey Jr.’s Winning Run,Super Nintendo,Todd Mowatt 8 Dindo Perez 8,1996,5,8,"[8.0, 8.0]"
82,Lucienne’s Quest,3DO,Andrew Baran 5 Mark LeFebvre 6.5 Mike Desmond 6.5 Sushi-X 7,1996,5,6.25,"[5.0, 6.5, 6.5, 7.0]"
82,Magic Carpet,PlayStation,Andrew Baran 6 Mark LeFebvre 8 Mike Desmond 7 Sushi-X 7,1996,5,7,"[6.0, 8.0, 7.0, 7.0]"
82,Marsupilami,Genesis,Andrew Baran 6 Mark LeFebvre 5.5 Mike Desmond 6.5 Sushi-X 7,1996,5,6.25,"[6.0, 5.5, 6.5, 7.0]"
82,Namco Museum Vol. 1,PlayStation,Andrew Baran 8.5 Mark LeFebvre 8 Mike Desmond 8 Sushi-X 8,1996,5,8.125,"[8.5, 8.0, 8.0, 8.0]"
82,NHL Powerplay ’96,Saturn,Todd Mowatt 7.5 Dindo Perez 8.5,1996,5,8,"[7.5, 8.5]"
82,Nightwarriors,Saturn,Andrew Baran 7.5 Mark LeFebvre 8 Mike Desmond 7 Sushi-X 8,1996,5,7.625,"[7.5, 8.0, 7.0, 8.0]"
82,Panzer Dragoon II Zwei,Saturn,Andrew Baran 8 Mark LeFebvre 8.5 Mike Desmond 8.5 Sushi-X 8,1996,5,8.25,"[8.0, 8.5, 8.5, 8.0]"
82,Resident Evil,PlayStation,Andrew Baran 8 Mark LeFebvre 9.5 Mike Desmond 9 Sushi-X 9,1996,5,8.875,"[8.0, 9.5, 9.0, 9.0]"
82,Road & Track Presents: The Need for Speed,PlayStation,Todd Mowatt 9 Dindo Perez 8.5,1996,5,8.75,"[9.0, 8.5]"
82,Super Mario RPG: Legend of the Seven Stars,Super Nintendo,Andrew Baran 9.5 Mark LeFebvre 9 Mike Desmond 8.5 Sushi-X 8,1996,5,8.75,"[9.5, 9.0, 8.5, 8.0]"
82,Worms,Saturn,Andrew Baran 9 Mark LeFebvre 8.5 Mike Desmond 9 Sushi-X 8,1996,5,8.625,"[9.0, 8.5, 9.0, 8.0]"
83,Art of Fighting 3,NeoGeo,Andrew Baran 5.5 Mark LeFebvre 5 Mike Desmond 4.5 Sushi-X 5,1996,6,5,"[5.5, 5.0, 4.5, 5.0]"
83,Baku Baku,Game Gear,Andrew Baran 7 Mark LeFebvre 7 Mike Desmond 7.5 Sushi-X 8,1996,6,7.375,"[7.0, 7.0, 7.5, 8.0]"
83,Battle Arena Toshinden 2,PlayStation,Andrew Baran 8.5 Mark LeFebvre 8 Mike Desmond 8 Sushi-X 8,1996,6,8.125,"[8.5, 8.0, 8.0, 8.0]"
83,Battle Arena Toshinden Remix,Saturn,Andrew Baran 7.5 Mark LeFebvre 3.5 Mike Desmond 4.5 Sushi-X 5.5,1996,6,5.25,"[7.5, 3.5, 4.5, 5.5]"
83,Blazing Dragons,PlayStation,Andrew Baran 7.5 Mark LeFebvre 8 Mike Desmond 8 Sushi-X 8.5,1996,6,8,"[7.5, 8.0, 8.0, 8.5]"
83,Bottom of the 9th (1996),PlayStation,Todd Mowatt 5 Dindo Perez 6,1996,6,5.5,"[5.0, 6.0]"
83,Congo The Movie: The Lost City of Zinj,Saturn,Andrew Baran 6 Mark LeFebvre 4 Mike Desmond 4.5 Sushi-X 6,1996,6,5.125,"[6.0, 4.0, 4.5, 6.0]"
83,Guardian Heroes,Saturn,Andrew Baran 8.5 Mark LeFebvre 7.5 Mike Desmond 8 Sushi-X 8.5,1996,6,8.125,"[8.5, 7.5, 8.0, 8.5]"
83,NBA Live 96,PlayStation,Todd Mowatt 9 Dindo Perez 8.5,1996,6,8.75,"[9.0, 8.5]"
83,NBA ShootOut,PlayStation,Todd Mowatt 8 Dindo Perez 7.5,1996,6,7.75,"[8.0, 7.5]"
83,PO’ed,PlayStation,Andrew Baran 6.5 Mark LeFebvre 5 Mike Desmond 7 Sushi-X 6,1996,6,6.125,"[6.5, 5.0, 7.0, 6.0]"
83,Ultimate Mortal Kombat 3,Saturn,Andrew Baran 9 Mark LeFebvre 8 Mike Desmond 8.5 Sushi-X 9,1996,6,8.625,"[9.0, 8.0, 8.5, 9.0]"
83,VR Soccer ’96,PlayStation,Todd Mowatt 8.5 Dindo Perez 8.5,1996,6,8.5,"[8.5, 8.5]"
83,Williams Arcade’s Greatest Hits,PlayStation,Andrew Baran 8.5 Mark LeFebvre 7.5 Mike Desmond 7 Sushi-X 8.5,1996,6,7.875,"[8.5, 7.5, 7.0, 8.5]"
83,X-Perts,Genesis,Andrew Baran 5.5 Mark LeFebvre 4.5 Mike Desmond 5.5 Sushi-X 5,1996,6,5.125,"[5.5, 4.5, 5.5, 5.0]"
84,Alone in the Dark: One-Eyed Jack’s Revenge,Saturn,Shawn Smith 5 Dan “Shoe” Hsu 3 Crispin Boyer 4 Sushi-X 5,1996,7,4.25,"[5.0, 3.0, 4.0, 5.0]"
84,Arcade Classics,Genesis,Shawn Smith 4 Dan “Shoe” Hsu 4 Crispin Boyer 4 Sushi-X 3.5,1996,7,3.875,"[4.0, 4.0, 4.0, 3.5]"
84,Fade to Black,PlayStation,Shawn Smith 8.5 Dan “Shoe” Hsu 7.5 Crispin Boyer 8 Sushi-X 8,1996,7,8,"[8.5, 7.5, 8.0, 8.0]"
84,Golden Axe: The Duel,Saturn,Shawn Smith 6 Dan “Shoe” Hsu 6 Crispin Boyer 6.5 Sushi-X 6,1996,7,6.125,"[6.0, 6.0, 6.5, 6.0]"
84,International Track & Field,PlayStation,Todd Mowatt 7 Dindo Perez 7,1996,7,7,"[7.0, 7.0]"
84,Kirby’s Blockball,Game Boy,Shawn Smith 8 Dan “Shoe” Hsu 8.5 Crispin Boyer 7.5 Sushi-X 7.5,1996,7,7.875,"[8.0, 8.5, 7.5, 7.5]"
84,Metal Slug,NeoGeo,Shawn Smith 7 Dan “Shoe” Hsu 7.5 Crispin Boyer 7.5 Sushi-X 7,1996,7,7.25,"[7.0, 7.5, 7.5, 7.0]"
84,Olympic Soccer,PlayStation,Todd Mowatt 7 Dindo Perez 7,1996,7,7,"[7.0, 7.0]"
84,Powerplay Hockey ’96,PlayStation,Todd Mowatt 8 Dindo Perez 8,1996,7,8,"[8.0, 8.0]"
84,Project: Horned Owl,PlayStation,Shawn Smith 6.5 Dan “Shoe” Hsu 6 Crispin Boyer 7 Sushi-X 7.5,1996,7,6.75,"[6.5, 6.0, 7.0, 7.5]"
84,Shellshock,Saturn,Shawn Smith 5 Dan “Shoe” Hsu 5 Crispin Boyer 6 Sushi-X 4.5,1996,7,5.125,"[5.0, 5.0, 6.0, 4.5]"
84,Shining Wisdom,Saturn,Shawn Smith 5.5 Dan “Shoe” Hsu 5 Crispin Boyer 5.5 Sushi-X 6,1996,7,5.5,"[5.5, 5.0, 5.5, 6.0]"
84,Top Gun: Fire at Will,PlayStation,Shawn Smith 6 Dan “Shoe” Hsu 5 Crispin Boyer 6 Sushi-X 6,1996,7,5.75,"[6.0, 5.0, 6.0, 6.0]"
84,Triple Play 97,PlayStation,Todd Mowatt 7.5 Dindo Perez 8,1996,7,7.75,"[7.5, 8.0]"
84,Wipeout,Saturn,Shawn Smith 7 Dan “Shoe” Hsu 5.5 Crispin Boyer 8 Sushi-X 8,1996,7,7.125,"[7.0, 5.5, 8.0, 8.0]"
85,Adidas Power Soccer,PlayStation,Todd Mowatt 7.5 Dindo Perez 7,1996,8,7.25,"[7.5, 7.0]"
85,Bogey: Dead 6,PlayStation,Shawn Smith 8 Dan “Shoe” Hsu 6 Crispin Boyer 6.5 Sushi-X 6,1996,8,6.625,"[8.0, 6.0, 6.5, 6.0]"
85,Bugs Bunny in Double Trouble,Genesis,Shawn Smith 5 Dan “Shoe” Hsu 5 Crispin Boyer 5.5 Sushi-X 5.5,1996,8,5.25,"[5.0, 5.0, 5.5, 5.5]"
85,Bust-A-Move 2: Arcade Edition,PlayStation,Shawn Smith 7 Dan “Shoe” Hsu 8.5 Crispin Boyer 8.5 Sushi-X 8,1996,8,8,"[7.0, 8.5, 8.5, 8.0]"
85,Casper,3DO,Shawn Smith 7 Dan “Shoe” Hsu 7 Crispin Boyer 6 Sushi-X 7,1996,8,6.75,"[7.0, 7.0, 6.0, 7.0]"
85,DragonHeart: Fire & Steel (Game Boy),Game Boy,Shawn Smith 5.5 Dan “Shoe” Hsu 6.5 Crispin Boyer 5.5 Sushi-X 6.5,1996,8,6,"[5.5, 6.5, 5.5, 6.5]"
85,Frank Thomas Big Hurt Baseball,PlayStation,Todd Mowatt 7.5 Dindo Perez 7.5,1996,8,7.5,"[7.5, 7.5]"
85,Gungriffon,Saturn,Shawn Smith 8 Dan “Shoe” Hsu 8.5 Crispin Boyer 8.5 Sushi-X 8,1996,8,8.25,"[8.0, 8.5, 8.5, 8.0]"
85,Iron Man / X-O Manowar in Heavy Metal,Game Gear,Shawn Smith 4.5 Dan “Shoe” Hsu 2 Crispin Boyer 3.5 Sushi-X 5,1996,8,3.75,"[4.5, 2.0, 3.5, 5.0]"
85,NBA Action,Saturn,Todd Mowatt 4 Dindo Perez 5,1996,8,4.5,"[4.0, 5.0]"
85,Ninja Master’s,NeoGeo,Shawn Smith 4.5 Dan “Shoe” Hsu 3 Crispin Boyer 4 Sushi-X 4.5,1996,8,4,"[4.5, 3.0, 4.0, 4.5]"
85,Shockwave Assault,Saturn,Shawn Smith 4.5 Dan “Shoe” Hsu 4 Crispin Boyer 4.5 Sushi-X 4.5,1996,8,4.375,"[4.5, 4.0, 4.5, 4.5]"
85,SimCity 2000,PlayStation,Shawn Smith 6 Dan “Shoe” Hsu 4 Crispin Boyer 7.5 Sushi-X 7,1996,8,6.125,"[6.0, 4.0, 7.5, 7.0]"
85,Space Hulk: Vengeance of the Blood Angels,PlayStation,Shawn Smith 6.5 Dan “Shoe” Hsu 7.5 Crispin Boyer 4.5 Sushi-X 7,1996,8,6.375,"[6.5, 7.5, 4.5, 7.0]"
85,World Series Baseball ’96,Genesis,Todd Mowatt 7 Dindo Perez 7,1996,8,7,"[7.0, 7.0]"
86,College Football USA 97,Genesis,Todd Mowatt 7 Dindo Perez 7,1996,9,7,"[7.0, 7.0]"
86,Decathlete,Saturn,Todd Mowatt 8 Dindo Perez 8.5,1996,9,8.25,"[8.0, 8.5]"
86,Die Hard Trilogy,PlayStation,Shawn Smith 9 Dan “Shoe” Hsu 8.5 Crispin Boyer 9 Sushi-X 8.5,1996,9,8.75,"[9.0, 8.5, 9.0, 8.5]"
86,Jumping Flash! 2,PlayStation,Shawn Smith 7.5 Dan “Shoe” Hsu 7 Crispin Boyer 8.5 Sushi-X 7,1996,9,7.5,"[7.5, 7.0, 8.5, 7.0]"
86,Kirby’s Super Star,Super Nintendo,Shawn Smith 9 Dan “Shoe” Hsu 8.5 Crispin Boyer 9 Sushi-X 8,1996,9,8.625,"[9.0, 8.5, 9.0, 8.0]"
86,Legends of Oasis,Saturn,Shawn Smith 7.5 Dan “Shoe” Hsu 6 Crispin Boyer 7 Sushi-X 6.5,1996,9,6.75,"[7.5, 6.0, 7.0, 6.5]"
86,Loaded,Saturn,Shawn Smith 6 Dan “Shoe” Hsu 4.5 Crispin Boyer 6.5 Sushi-X 6.5,1996,9,5.875,"[6.0, 4.5, 6.5, 6.5]"
86,Lobo (1996),Genesis,Shawn Smith 3 Dan “Shoe” Hsu 3 Crispin Boyer 3 Sushi-X 2.5,1996,9,2.875,"[3.0, 3.0, 3.0, 2.5]"
86,NiGHTS Into Dreams…,Saturn,Shawn Smith 8 Dan “Shoe” Hsu 8.5 Crispin Boyer 8 Sushi-X 7.5,1996,9,8,"[8.0, 8.5, 8.0, 7.5]"
86,Olympic Summer Games,PlayStation,Todd Mowatt 6 Dindo Perez 6.5,1996,9,6.25,"[6.0, 6.5]"
86,Pilotwings 64,Nintendo 64,Shawn Smith 8.5 Dan “Shoe” Hsu 8 Crispin Boyer 8.5 Sushi-X 8.5,1996,9,8.375,"[8.5, 8.0, 8.5, 8.5]"
86,Ragnagard,NeoGeo,Shawn Smith 4.5 Dan “Shoe” Hsu 3.5 Crispin Boyer 6 Sushi-X 4.5,1996,9,4.625,"[4.5, 3.5, 6.0, 4.5]"
86,Super Mario 64,Nintendo 64,Shawn Smith 9.5 Dan “Shoe” Hsu 9.5 Crispin Boyer 9.5 Sushi-X 9.5,1996,9,9.5,"[9.5, 9.5, 9.5, 9.5]"
86,Tekken 2,PlayStation,Shawn Smith 9 Dan “Shoe” Hsu 8 Crispin Boyer 9 Sushi-X 8,1996,9,8.5,"[9.0, 8.0, 9.0, 8.0]"
86,Tetris Attack,Super Nintendo,Shawn Smith 7.5 Dan “Shoe” Hsu 9 Crispin Boyer 8.5 Sushi-X 8,1996,9,8.25,"[7.5, 9.0, 8.5, 8.0]"
86,The Sword of Hope II,Game Boy,Shawn Smith 5 Dan “Shoe” Hsu 4 Crispin Boyer 6 Sushi-X 6,1996,9,5.25,"[5.0, 4.0, 6.0, 6.0]"
86,Triple Play Gold Edition,Genesis,Todd Mowatt 6.5 Dindo Perez 7.5,1996,9,7,"[6.5, 7.5]"
86,True Pinball,Saturn,Shawn Smith 6.5 Dan “Shoe” Hsu 8 Crispin Boyer 7.5 Sushi-X 6,1996,9,7,"[6.5, 8.0, 7.5, 6.0]"
87,Andretti Racing,PlayStation,Todd Mowatt 7.7 Dindo Perez 8,1996,10,7.85,"[7.7, 8.0]"
87,Battlezone / Super Breakout,Game Boy,Shawn Smith 5.5 Dan “Shoe” Hsu 2 Crispin Boyer 4.5 Sushi-X 5,1996,10,4.25,"[5.5, 2.0, 4.5, 5.0]"
87,Beyond the Beyond,PlayStation,Shawn Smith 8 Dan “Shoe” Hsu 6.5 Crispin Boyer 7.5 Sushi-X 8,1996,10,7.5,"[8.0, 6.5, 7.5, 8.0]"
87,Crash Bandicoot,PlayStation,Shawn Smith 8.5 Dan “Shoe” Hsu 8.5 Crispin Boyer 8.5 Sushi-X 8,1996,10,8.375,"[8.5, 8.5, 8.5, 8.0]"
87,Grid Runner,Saturn,Shawn Smith 7.5 Dan “Shoe” Hsu 8 Crispin Boyer 8 Sushi-X 7,1996,10,7.625,"[7.5, 8.0, 8.0, 7.0]"
87,Madden NFL 97,PlayStation,Todd Mowatt 9.2 Dindo Perez 9,1996,10,9.1,"[9.2, 9.0]"
87,Ms. Pac-Man,Super Nintendo,Shawn Smith 7 Dan “Shoe” Hsu 8.5 Crispin Boyer 7 Sushi-X 5,1996,10,6.875,"[7.0, 8.5, 7.0, 5.0]"
87,NCAA GameBreaker,PlayStation,Todd Mowatt 8.3 Dindo Perez 8.6,1996,10,8.45,"[8.3, 8.6]"
87,NFL Quarterback Club 97,PlayStation,Todd Mowatt 6 Dindo Perez 5.7,1996,10,5.85,"[6.0, 5.7]"
87,Project Overkill,PlayStation,Shawn Smith 7.5 Dan “Shoe” Hsu 6 Crispin Boyer 7 Sushi-X 7.5,1996,10,7,"[7.5, 6.0, 7.0, 7.5]"
87,Robo Pit,PlayStation,Shawn Smith 6 Dan “Shoe” Hsu 6.5 Crispin Boyer 6.5 Sushi-X 6.5,1996,10,6.375,"[6.0, 6.5, 6.5, 6.5]"
87,Spot Goes to Hollywood,PlayStation,Shawn Smith 7 Dan “Shoe” Hsu 6 Crispin Boyer 6.5 Sushi-X 8,1996,10,6.875,"[7.0, 6.0, 6.5, 8.0]"
87,Tetris Plus,Saturn,Shawn Smith 7 Dan “Shoe” Hsu 8.5 Crispin Boyer 7.5 Sushi-X 7,1996,10,7.5,"[7.0, 8.5, 7.5, 7.0]"
87,Three Dirty Dwarves,Saturn,Shawn Smith 7.5 Dan “Shoe” Hsu 8 Crispin Boyer 7 Sushi-X 7.5,1996,10,7.5,"[7.5, 8.0, 7.0, 7.5]"
87,X-Men: Mojo World,Game Gear,Shawn Smith 4.5 Dan “Shoe” Hsu 3.5 Crispin Boyer 4 Sushi-X 6,1996,10,4.5,"[4.5, 3.5, 4.0, 6.0]"
88,Battle Monsters,Saturn,Shawn Smith 4 Dan “Shoe” Hsu 3 Crispin Boyer 4 Sushi-X 3,1996,11,3.5,"[4.0, 3.0, 4.0, 3.0]"
88,Black Dawn,PlayStation,Shawn Smith 7 Dan “Shoe” Hsu 7.5 Crispin Boyer 7 Sushi-X 7,1996,11,7.125,"[7.0, 7.5, 7.0, 7.0]"
